T(C),b(CaO),b(SiO2),b(H2O),Vol(aq),pH,nCa(aq),nCa(s),nSi(aq),nSi(s_reac),nPortlandite,nAmor-Sl,mCSHQ,nCa(CSHQ),nSi(CSHQ),nH2O(CSHQ),C/S(CSHQ),nGelPW(CSH)
25.0,1.69993,0.535607,4.463443,0.03780879,12.47261,0.0007663276,1.699164,1.168911e-06,0.5356058,0.827722,0.0,0.1088203,0.8714417,0.5356058,1.541501,1.627021,0.6592532
25.0,1.277008,0.6881573,3.125396,0.01783442,12.47261,0.0003614767,1.276647,5.513739e-07,0.6881567,0.1570014,0.0,0.1398144,1.119645,0.6881567,1.980551,1.62702,0.8470212
25.0,1.503833,0.579867,7.511302,0.09539617,12.47261,0.00193354,1.501899,2.949316e-06,0.5798641,0.5584487,0.0,0.1178123,0.9434507,0.5798641,1.668879,1.627021,0.7137286
25.0,1.754109,0.5964947,5.885976,0.0611462,12.47261,0.001239342,1.75287,1.890418e-06,0.5964928,0.7823636,0.0,0.1211908,0.9705061,0.5964928,1.716737,1.627021,0.7341962
25.0,1.364869,0.6540486,5.343588,0.05707989,12.47261,0.001156924,1.363712,1.764702e-06,0.6540468,0.2995644,0.0,0.1328842,1.064148,0.6540468,1.882381,1.627021,0.8050369
25.0,0.9062133,0.2318601,3.406046,0.03990952,12.47261,0.0008089064,0.9054044,1.233854e-06,0.2318589,0.5281653,0.0,0.04710731,0.3772391,0.2318589,0.6673019,1.627021,0.2853847
25.0,1.20262,0.4935947,7.418824,0.1011153,12.47261,0.002049458,1.200571,3.126164e-06,0.4935916,0.3974869,0.0,0.1002842,0.8030836,0.4935916,1.420582,1.627021,0.6075397
25.0,1.696005,0.5921699,7.231339,0.08659122,12.47261,0.001755079,1.69425,2.677066e-06,0.5921672,0.7307817,0.0,0.120312,0.9634682,0.5921672,1.704288,1.627021,0.7288721
25.0,1.519309,0.3974,7.036854,0.09067062,12.47261,0.001837759,1.517471,2.803199e-06,0.3973972,0.8708978,0.0,0.08074012,0.6465734,0.3973972,1.14373,1.627021,0.4891384
25.0,1.081613,0.2142152,6.650965,0.09574519,12.47261,0.001940645,1.079672,2.960094e-06,0.2142122,0.7311446,0.0,0.04352201,0.3485277,0.2142122,0.616514,1.627021,0.2636642
25.0,1.573887,0.5485615,3.560977,0.02349351,12.47261,0.0004761782,1.573411,7.26334e-07,0.5485608,0.6808912,0.0,0.1114524,0.8925196,0.5485608,1.578786,1.627021,0.6751988
25.0,0.5371775,0.2842414,7.988224,0.1281473,12.47261,0.002597356,0.5345801,3.961872e-06,0.2842374,0.07211999,0.0,0.05774919,0.4624602,0.2842374,0.8180501,1.627021,0.3498551
25.0,1.468545,0.2095771,4.545927,0.05084381,12.47261,0.001030521,1.467514,1.571908e-06,0.2095755,1.126531,0.0,0.04257995,0.3409837,0.2095755,0.6031692,1.62702,0.2579571
25.0,0.7107937,0.2794647,4.150613,0.05581054,12.47261,0.001131196,0.7096625,1.725465e-06,0.279463,0.2549705,0.0,0.05677915,0.454692,0.279463,0.804309,1.627021,0.3439784
25.0,1.577337,0.6183175,4.313507,0.03544618,12.47261,0.000718441,1.576619,1.095867e-06,0.6183164,0.5706051,0.0,0.1256248,1.006013,0.6183164,1.779547,1.627021,0.7610579
25.0,0.7911458,0.3597374,5.108646,0.06984818,12.47261,0.001415719,0.7897301,2.15944e-06,0.3597352,0.2044335,0.0,0.07308825,0.5852966,0.3597352,1.035337,1.627021,0.442782
25.0,1.246075,0.2422513,5.931593,0.07914926,12.47261,0.00160421,1.244471,2.447003e-06,0.2422489,0.8503269,0.0,0.04921827,0.3941439,0.2422489,0.6972048,1.627021,0.2981732
25.0,0.9460611,0.2241834,8.160534,0.1252316,12.47261,0.002538283,0.9435228,3.871705e-06,0.2241795,0.5787781,0.0,0.04554708,0.3647447,0.2241795,0.6452004,1.627021,0.2759325
25.0,1.570795,0.3936958,7.255891,0.09378035,12.47261,0.001900788,1.568894,2.899352e-06,0.3936929,0.9283478,0.0,0.07998751,0.6405464,0.3936929,1.133069,1.627021,0.4845789
25.0,1.775064,0.4570688,4.272497,0.03477776,12.47261,0.0007048933,1.774359,1.075205e-06,0.4570677,1.030701,0.0,0.09286352,0.7436586,0.4570677,1.315465,1.627021,0.5625841
25.0,1.546905,0.4459421,7.038808,0.08911074,12.47261,0.001806143,1.545099,2.754963e-06,0.4459393,0.8195464,0.0,0.09060254,0.7255525,0.4459393,1.283437,1.627021,0.5488867
25.0,0.8861076,0.2886719,4.596325,0.06048603,12.47261,0.001225961,0.8848816,1.869993e-06,0.28867,0.4152096,0.0,0.05864977,0.4696721,0.28867,0.8308073,1.627021,0.355311
25.0,1.782652,0.3538052,4.220432,0.03603356,12.47261,0.0007303463,1.781922,1.114026e-06,0.3538041,1.206275,0.0,0.07188321,0.5756465,0.3538041,1.018267,1.627021,0.4354816
25.0,1.559505,0.5068944,2.851771,0.0118861,12.47261,0.0002409129,1.559264,3.67474e-07,0.506894,0.7345371,0.0,0.1029868,0.824727,0.506894,1.458867,1.62702,0.6239131
25.0,1.40926,0.5959025,8.004388,0.1056473,12.47261,0.002141312,1.407119,3.266203e-06,0.5958992,0.4375784,0.0,0.1210702,0.9695403,0.5958992,1.715029,1.627021,0.7334656
25.0,1.638499,0.36332,3.437682,0.02428522,12.47261,0.0004922247,1.638007,7.508118e-07,0.3633192,1.046879,0.0,0.07381643,0.5911279,0.3633192,1.045652,1.627021,0.4471934
25.0,0.634648,0.2782536,4.29853,0.05988458,12.47261,0.001213771,0.6334342,1.851423e-06,0.2782517,0.1807129,0.0,0.05653306,0.4527213,0.2782517,0.800823,1.627021,0.3424876
25.0,0.7948264,0.410817,5.206932,0.0704027,12.47261,0.001426958,0.7933994,2.176602e-06,0.4108148,0.1249953,0.0,0.08346621,0.6684042,0.4108148,1.182346,1.627021,0.5056535
25.0,1.011446,0.588107,6.920198,0.09342712,12.47261,0.001893628,1.009552,2.888386e-06,0.5881041,0.0526949,0.0,0.1194865,0.9568575,0.5881041,1.692594,1.627021,0.723871
25.0,0.7342427,0.4260809,6.359357,0.09196535,12.47261,0.001864003,0.7323787,2.843272e-06,0.4260781,0.03914095,0.0,0.08656728,0.6932378,0.4260781,1.226275,1.627021,0.5244404
25.0,0.7484939,0.3711635,5.152239,0.07114763,12.47261,0.001442057,0.7470518,2.199623e-06,0.3711613,0.1431648,0.0,0.07540971,0.6038871,0.3711613,1.068222,1.627021,0.4568458
25.0,0.7780584,0.2042126,7.138168,0.1102527,12.47261,0.002234623,0.7758238,3.408609e-06,0.2042092,0.4435713,0.0,0.04148966,0.3322525,0.2042092,0.5877246,1.62702,0.2513519
25.0,1.009345,0.3652236,6.117224,0.08399884,12.47261,0.00170253,1.007642,2.596945e-06,0.365221,0.4134204,0.0,0.07420281,0.5942221,0.365221,1.051125,1.627021,0.4495341
25.0,0.6560364,0.3037727,7.649445,0.1194409,12.47261,0.00242089,0.6536155,3.69269e-06,0.303769,0.1593771,0.0,0.06171746,0.4942384,0.303769,0.874263,1.627021,0.3738956
25.0,1.620284,0.5323667,2.973693,0.01241483,12.47261,0.0002516297,1.620032,3.838218e-07,0.5323663,0.7538615,0.0,0.1081621,0.8661709,0.5323663,1.532178,1.62702,0.6552658
25.0,1.059706,0.5769858,5.311727,0.06375704,12.47261,0.00129226,1.058414,1.971145e-06,0.5769838,0.1196492,0.0,0.1172272,0.9387645,0.5769838,1.660589,1.627021,0.7101835
25.0,1.617925,0.4502915,3.256011,0.01941067,12.47261,0.0003934249,1.617532,6.001069e-07,0.4502909,0.8848991,0.0,0.09148666,0.7326325,0.4502909,1.295961,1.62702,0.5542428
25.0,1.038577,0.2643345,3.9119,0.0459212,12.47261,0.0009307613,1.037646,1.419709e-06,0.2643331,0.6075709,0.0,0.05370517,0.4300754,0.2643331,0.7607643,1.627021,0.3253557
25.0,1.770869,0.4549126,5.543634,0.05785959,12.47261,0.001172727,1.769696,1.788701e-06,0.4549108,1.029547,0.0,0.0924253,0.7401492,0.4549108,1.309257,1.627021,0.5599293
25.0,1.585005,0.4797309,8.314109,0.1106917,12.47261,0.002243558,1.582761,3.42219e-06,0.4797275,0.802235,0.0,0.09746736,0.7805265,0.4797275,1.380681,1.627021,0.590475
25.0,1.020487,0.2820019,4.902842,0.06374562,12.47261,0.001292028,1.019195,1.970744e-06,0.2819999,0.5603753,0.0,0.05729459,0.4588197,0.2819999,0.8116104,1.627021,0.3471011
25.0,1.129375,0.571556,5.206536,0.06072167,12.47261,0.001230738,1.128144,1.877285e-06,0.5715541,0.198214,0.0,0.116124,0.9299303,0.5715541,1.644962,1.627021,0.7035003
25.0,1.291352,0.2540435,5.739705,0.07459953,12.47261,0.001512021,1.28984,2.306343e-06,0.2540412,0.8765097,0.0,0.05161415,0.4133303,0.2540412,0.7311438,1.627021,0.3126879
25.0,1.703979,0.2960736,5.481982,0.06154304,12.47261,0.001247399,1.702732,1.902688e-06,0.2960717,1.221017,0.0,0.06015358,0.4817147,0.2960717,0.8521097,1.62702,0.3644213
25.0,1.307284,0.6383063,8.288581,0.1116636,12.47261,0.002263255,1.305021,3.452224e-06,0.6383028,0.2664889,0.0,0.1296855,1.038532,0.6383028,1.837069,1.627021,0.7856583
25.0,1.474174,0.2778806,4.573842,0.04970303,12.47261,0.001007418,1.473167,1.536641e-06,0.2778791,1.021052,0.0,0.05645734,0.4521149,0.2778791,0.7997503,1.62702,0.3420289
25.0,1.568464,0.2324572,4.872292,0.05441657,12.47261,0.001102933,1.567361,1.68236e-06,0.2324555,1.189151,0.0,0.04722853,0.3782099,0.2324555,0.6690191,1.627021,0.2861191
25.0,0.844058,0.4064964,7.336117,0.1080653,12.47261,0.002190323,0.8418677,3.341003e-06,0.4064931,0.1804951,0.0,0.08258815,0.6613726,0.4064931,1.169908,1.627021,0.5003341
25.0,1.689064,0.3334059,7.248125,0.09286631,12.47261,0.001882262,1.687182,2.871076e-06,0.333403,1.144728,0.0,0.06773828,0.5424536,0.333403,0.9595513,1.627021,0.4103709
25.0,0.7970988,0.4725606,4.025811,0.04763499,12.47261,0.0009654907,0.7961333,1.472726e-06,0.4725591,0.02726991,0.0,0.09601095,0.7688634,0.4725591,1.36005,1.627021,0.5816518
25.0,0.9187232,0.392426,3.801169,0.04319183,12.47261,0.0008754339,0.9178478,1.335338e-06,0.3924247,0.2793648,0.0,0.07972984,0.638483,0.3924247,1.129419,1.627021,0.4830179
25.0,0.9144436,0.3150222,7.207249,0.1065334,12.47261,0.002159274,0.9122843,3.293634e-06,0.3150189,0.3997421,0.0,0.06400313,0.5125422,0.3150189,0.9066408,1.627021,0.3877426
25.0,1.280725,0.5373043,7.161643,0.09407227,12.47261,0.001906705,1.278818,2.908369e-06,0.5373014,0.4046179,0.0,0.1091648,0.8742004,0.5373014,1.546381,1.627021,0.6613402
25.0,1.720221,0.3304758,7.389971,0.09493161,12.47261,0.001924173,1.718297,2.934941e-06,0.3304729,1.180611,0.0,0.06714295,0.5376862,0.3304729,0.9511181,1.627021,0.4067642
25.0,1.244823,0.3445059,5.970138,0.07755765,12.47261,0.001571978,1.243251,2.397802e-06,0.3445035,0.6827367,0.0,0.06999359,0.5605143,0.3445035,0.991499,1.627021,0.4240339
25.0,1.444409,0.3859102,4.742374,0.05084353,12.47261,0.001030523,1.443378,1.571915e-06,0.3859086,0.8154972,0.0,0.07840596,0.6278813,0.3859086,1.110665,1.627021,0.4749976
25.0,1.579423,0.6642826,3.715073,0.02356195,12.47261,0.0004775669,1.578945,7.285153e-07,0.6642819,0.4981452,0.0,0.1349637,1.0808,0.6642819,1.911838,1.62702,0.8176347
25.0,1.12267,0.3354106,3.812905,0.04100863,12.47261,0.0008311836,1.121839,1.267842e-06,0.3354093,0.5761209,0.0,0.0681459,0.5457179,0.3354093,0.9653255,1.627021,0.4128403
25.0,1.099369,0.5285063,6.407527,0.08392674,12.47261,0.00170107,1.097668,2.59471e-06,0.5285037,0.2377815,0.0,0.1073773,0.8598864,0.5285037,1.521061,1.627021,0.6505115
25.0,1.160213,0.5429707,7.699952,0.1058429,12.47261,0.002145279,1.158068,3.272392e-06,0.5429674,0.2746486,0.0,0.110316,0.8834192,0.5429674,1.562688,1.627021,0.6683142
25.0,1.14035,0.6872651,6.339946,0.07837902,12.47261,0.001588626,1.138761,2.423185e-06,0.6872627,0.02057088,0.0,0.1396328,1.11819,0.6872627,1.977978,1.627021,0.8459208
25.0,1.389262,0.3404057,5.261215,0.06223818,12.47261,0.001261476,1.388001,1.924201e-06,0.3404038,0.8341566,0.0,0.06916064,0.5538439,0.3404038,0.9796997,1.627021,0.4189877
25.0,0.9734498,0.4476345,4.859128,0.06006331,12.47261,0.001217394,0.9722324,1.856932e-06,0.4476326,0.2439249,0.0,0.09094658,0.7283075,0.4476326,1.28831,1.627021,0.5509709
25.0,0.6611869,0.2235396,7.291738,0.1147003,12.47261,0.002324816,0.6588621,3.546108e-06,0.2235361,0.2951643,0.0,0.04541635,0.3636978,0.2235361,0.6433484,1.627021,0.2751405
25.0,1.270771,0.2038486,5.989183,0.08061102,12.47261,0.001633855,1.269137,2.492197e-06,0.2038461,0.9374753,0.0,0.04141589,0.3316618,0.2038461,0.5866797,1.627021,0.250905
25.0,1.717118,0.2362323,5.025734,0.05441775,12.47261,0.001102935,1.716015,1.682395e-06,0.2362306,1.331663,0.0,0.04799553,0.3843521,0.2362306,0.679884,1.627021,0.2907657
25.0,1.178222,0.6303347,4.155801,0.03953462,12.47261,0.0008013077,1.177421,1.222265e-06,0.6303335,0.1518552,0.0,0.1280663,1.025566,0.6303335,1.814133,1.627021,0.7758492
25.0,1.048924,0.4207373,6.566059,0.09013593,12.47261,0.00182692,1.047097,2.786668e-06,0.4207345,0.3625534,0.0,0.08548162,0.6845437,0.4207345,1.210896,1.627021,0.5178632
25.0,1.563515,0.3803403,6.81325,0.08621928,12.47261,0.001747567,1.561767,2.665585e-06,0.3803376,0.9429502,0.0,0.07727409,0.6188172,0.3803376,1.094632,1.627021,0.4681406
25.0,1.152459,0.4022199,6.110119,0.08044991,12.47261,0.001630598,1.150828,2.487213e-06,0.4022174,0.4964124,0.0,0.08171946,0.654416,0.4022174,1.157603,1.627021,0.4950714
25.0,1.066696,0.2052028,8.062345,0.1217084,12.47261,0.002466851,1.064229,3.762785e-06,0.205199,0.7303661,0.0,0.04169077,0.3338631,0.205199,0.5905735,1.627021,0.2525703
25.0,0.8079491,0.4185219,4.990461,0.06608203,12.47261,0.001339385,0.8066097,2.043016e-06,0.4185199,0.1256693,0.0,0.08503166,0.6809404,0.4185199,1.204522,1.627021,0.5151373
25.0,0.8316487,0.4055897,8.186673,0.1236713,12.47261,0.002506635,0.8291421,3.823472e-06,0.4055859,0.1692455,0.0,0.08240384,0.6598966,0.4055859,1.167297,1.627021,0.4992175
25.0,1.378694,0.6218979,7.830797,0.1024768,12.47261,0.002077053,1.376617,3.168201e-06,0.6218947,0.3647814,0.0,0.1263518,1.011836,0.6218947,1.789845,1.627021,0.7654623
25.0,1.658181,0.2371205,4.349672,0.04325211,12.47261,0.0008766516,1.657304,1.3372e-06,0.2371192,1.271507,0.0,0.04817605,0.3857977,0.2371192,0.6824412,1.62702,0.2918593
25.0,0.6825339,0.2529962,4.336863,0.06028272,12.47261,0.001221841,0.6813121,1.863719e-06,0.2529943,0.2696851,0.0,0.05140145,0.411627,0.2529943,0.7281308,1.627021,0.3113994
25.0,1.207508,0.3419531,3.037336,0.02532144,12.47261,0.0005132279,1.206995,7.828487e-07,0.3419523,0.6506313,0.0,0.06947525,0.5563634,0.3419523,0.9841565,1.62702,0.4208938
25.0,0.8537916,0.4415649,7.48861,0.1098512,12.47261,0.002226521,0.8515651,3.396195e-06,0.4415615,0.1331354,0.0,0.08971309,0.7184296,0.4415615,1.270837,1.627021,0.5434982
25.0,1.725916,0.5575512,6.950822,0.08176691,12.47261,0.001657296,1.724259,2.527963e-06,0.5575487,0.8171156,0.0,0.1132785,0.9071431,0.5575487,1.604654,1.627021,0.6862616
25.0,1.674332,0.6944518,6.716199,0.07536798,12.47261,0.001527597,1.672804,2.330103e-06,0.6944495,0.5429208,0.0,0.1410929,1.129884,0.6944495,1.998662,1.627021,0.8547667
25.0,0.8277865,0.2349153,6.992847,0.1060363,12.47261,0.002149206,0.8256373,3.278308e-06,0.234912,0.4434306,0.0,0.04772763,0.3822067,0.234912,0.676089,1.627021,0.2891427
25.0,1.487379,0.464816,7.875881,0.1048773,12.47261,0.002125697,1.485253,3.242419e-06,0.4648128,0.7289934,0.0,0.0944371,0.7562599,0.4648128,1.337755,1.62702,0.5721171
25.0,0.6517807,0.2815737,7.547182,0.1181724,12.47261,0.002395178,0.6493855,3.653443e-06,0.28157,0.1912653,0.0,0.05720725,0.4581203,0.28157,0.8103732,1.627021,0.3465719
25.0,1.284449,0.3843655,6.779106,0.09055176,12.47261,0.001835348,1.282614,2.79948e-06,0.3843627,0.6572476,0.0,0.07809187,0.625366,0.3843627,1.106216,1.627021,0.4730948
25.0,0.5280396,0.216907,5.07977,0.07730564,12.47261,0.001566871,0.5264727,2.390031e-06,0.2169046,0.1735645,0.0,0.04406902,0.3529083,0.2169046,0.6242627,1.627021,0.2669782
25.0,1.210141,0.3997146,7.221264,0.09953258,12.47261,0.002017378,1.208124,3.07722e-06,0.3997115,0.5577848,0.0,0.08121033,0.6503389,0.3997115,1.150391,1.627021,0.491987
