testDataY,predDataY,modelType,var,group,modelSimulation
0.07292706,0.06962677760000004,rfModel,Vol(aq),group1,rfModel_simulation
0.116356,0.11404565799999997,rfModel,Vol(aq),group1,rfModel_simulation
0.05642164,0.05645513029999996,rfModel,Vol(aq),group1,rfModel_simulation
0.11046,0.10814383499999992,rfModel,Vol(aq),group1,rfModel_simulation
0.1110796,0.10989356900000004,rfModel,Vol(aq),group1,rfModel_simulation
0.07053525,0.0697804806,rfModel,Vol(aq),group1,rfModel_simulation
0.07771262,0.07457672430000004,rfModel,Vol(aq),group1,rfModel_simulation
0.05235444,0.05055636959999999,rfModel,Vol(aq),group1,rfModel_simulation
0.0493396,0.049225040999999976,rfModel,Vol(aq),group1,rfModel_simulation
0.08238503,0.08045831669999993,rfModel,Vol(aq),group1,rfModel_simulation
0.09820701,0.09874427600000005,rfModel,Vol(aq),group1,rfModel_simulation
0.1048308,0.10365119130000004,rfModel,Vol(aq),group1,rfModel_simulation
0.04450293,0.0438485553,rfModel,Vol(aq),group1,rfModel_simulation
0.07032625,0.06895052160000004,rfModel,Vol(aq),group1,rfModel_simulation
0.1059216,0.10503245699999994,rfModel,Vol(aq),group1,rfModel_simulation
0.107278,0.10636365399999993,rfModel,Vol(aq),group1,rfModel_simulation
0.1064745,0.10440919809999999,rfModel,Vol(aq),group1,rfModel_simulation
0.09335884,0.09297101409999992,rfModel,Vol(aq),group1,rfModel_simulation
0.02907025,0.027748589700000017,rfModel,Vol(aq),group1,rfModel_simulation
0.0853698,0.08494270910000007,rfModel,Vol(aq),group1,rfModel_simulation
0.1135373,0.11197959099999999,rfModel,Vol(aq),group1,rfModel_simulation
0.04706912,0.04611486410000001,rfModel,Vol(aq),group1,rfModel_simulation
0.09312758,0.09058446079999996,rfModel,Vol(aq),group1,rfModel_simulation
0.0476042,0.046685758599999995,rfModel,Vol(aq),group1,rfModel_simulation
0.06968629,0.07053694690000002,rfModel,Vol(aq),group1,rfModel_simulation
0.0868489,0.08658561340000004,rfModel,Vol(aq),group1,rfModel_simulation
0.04662667,0.048080426600000024,rfModel,Vol(aq),group1,rfModel_simulation
0.03061342,0.03198987129999998,rfModel,Vol(aq),group1,rfModel_simulation
0.09788786,0.09638158900000005,rfModel,Vol(aq),group1,rfModel_simulation
0.02673989,0.026354953199999986,rfModel,Vol(aq),group1,rfModel_simulation
0.09969654,0.09972556559999994,rfModel,Vol(aq),group1,rfModel_simulation
0.08676656,0.08706708669999991,rfModel,Vol(aq),group1,rfModel_simulation
0.1057032,0.10429369899999989,rfModel,Vol(aq),group1,rfModel_simulation
0.1045755,0.1026222892,rfModel,Vol(aq),group1,rfModel_simulation
0.08378511,0.08270881449999998,rfModel,Vol(aq),group1,rfModel_simulation
0.05690893,0.05622878479999998,rfModel,Vol(aq),group1,rfModel_simulation
0.1172004,0.1146015169999999,rfModel,Vol(aq),group1,rfModel_simulation
0.1094468,0.10806244499999998,rfModel,Vol(aq),group1,rfModel_simulation
0.05427289,0.053203124799999994,rfModel,Vol(aq),group1,rfModel_simulation
0.09505458,0.09382612629999997,rfModel,Vol(aq),group1,rfModel_simulation
0.114623,0.11246264800000003,rfModel,Vol(aq),group1,rfModel_simulation
0.06576121,0.06446985880000002,rfModel,Vol(aq),group1,rfModel_simulation
0.02534262,0.0247716979,rfModel,Vol(aq),group1,rfModel_simulation
0.06308008,0.062421445700000036,rfModel,Vol(aq),group1,rfModel_simulation
0.09050961,0.08969164799999996,rfModel,Vol(aq),group1,rfModel_simulation
0.08785211,0.08675081229999997,rfModel,Vol(aq),group1,rfModel_simulation
0.05640467,0.057127230900000034,rfModel,Vol(aq),group1,rfModel_simulation
0.1144228,0.11399255300000002,rfModel,Vol(aq),group1,rfModel_simulation
0.03292717,0.03212841490000001,rfModel,Vol(aq),group1,rfModel_simulation
0.08182882,0.07803187959999992,rfModel,Vol(aq),group1,rfModel_simulation
0.03138566,0.03138055649999997,rfModel,Vol(aq),group1,rfModel_simulation
0.03442759,0.03444032760000002,rfModel,Vol(aq),group1,rfModel_simulation
0.08898806,0.08608525880000002,rfModel,Vol(aq),group1,rfModel_simulation
0.1160416,0.11416240299999997,rfModel,Vol(aq),group1,rfModel_simulation
0.09040897,0.0891468233,rfModel,Vol(aq),group1,rfModel_simulation
0.1279008,0.12590250699999986,rfModel,Vol(aq),group1,rfModel_simulation
0.03358676,0.03360644819999999,rfModel,Vol(aq),group1,rfModel_simulation
0.02013658,0.021889694300000012,rfModel,Vol(aq),group1,rfModel_simulation
0.08915368,0.08764674730000001,rfModel,Vol(aq),group1,rfModel_simulation
0.02710454,0.027535930000000007,rfModel,Vol(aq),group1,rfModel_simulation
0.02183426,0.022207230299999995,rfModel,Vol(aq),group1,rfModel_simulation
0.09633503,0.0955406311,rfModel,Vol(aq),group1,rfModel_simulation
0.03461198,0.03610855830000002,rfModel,Vol(aq),group1,rfModel_simulation
0.01465411,0.015190234159999993,rfModel,Vol(aq),group1,rfModel_simulation
0.08093616,0.08024834649999996,rfModel,Vol(aq),group1,rfModel_simulation
0.04791714,0.04705860540000002,rfModel,Vol(aq),group1,rfModel_simulation
0.1028649,0.10136406679999994,rfModel,Vol(aq),group1,rfModel_simulation
0.05640671,0.05628604430000001,rfModel,Vol(aq),group1,rfModel_simulation
0.02742871,0.02822861710000001,rfModel,Vol(aq),group1,rfModel_simulation
0.03262696,0.03346619700000002,rfModel,Vol(aq),group1,rfModel_simulation
0.05249982,0.052218981199999986,rfModel,Vol(aq),group1,rfModel_simulation
0.08843258,0.08780585649999993,rfModel,Vol(aq),group1,rfModel_simulation
0.1004855,0.10098457409999996,rfModel,Vol(aq),group1,rfModel_simulation
0.01519636,0.015187669459999992,rfModel,Vol(aq),group1,rfModel_simulation
0.03034773,0.030878126199999967,rfModel,Vol(aq),group1,rfModel_simulation
0.05586752,0.05462644740000001,rfModel,Vol(aq),group1,rfModel_simulation
0.08540714,0.08282891599999999,rfModel,Vol(aq),group1,rfModel_simulation
0.1073454,0.10734666700000003,rfModel,Vol(aq),group1,rfModel_simulation
0.03888872,0.040349192100000035,rfModel,Vol(aq),group1,rfModel_simulation
0.03670134,0.0358276236,rfModel,Vol(aq),group1,rfModel_simulation
0.1080296,0.10726392199999997,rfModel,Vol(aq),group1,rfModel_simulation
0.08815187,0.08777646769999999,rfModel,Vol(aq),group1,rfModel_simulation
0.07836311,0.07807794859999997,rfModel,Vol(aq),group1,rfModel_simulation
0.0704763,0.07014799460000005,rfModel,Vol(aq),group1,rfModel_simulation
0.06794148,0.06716056610000001,rfModel,Vol(aq),group1,rfModel_simulation
0.0491531,0.04936569980000003,rfModel,Vol(aq),group1,rfModel_simulation
0.04095316,0.039811735900000055,rfModel,Vol(aq),group1,rfModel_simulation
0.05778365,0.057729556299999985,rfModel,Vol(aq),group1,rfModel_simulation
0.07051673,0.06910424189999997,rfModel,Vol(aq),group1,rfModel_simulation
0.03757652,0.038312922899999956,rfModel,Vol(aq),group1,rfModel_simulation
0.07789685,0.07871291420000001,rfModel,Vol(aq),group1,rfModel_simulation
0.06862517,0.06722016390000003,rfModel,Vol(aq),group1,rfModel_simulation
0.07508655,0.07452483949999998,rfModel,Vol(aq),group1,rfModel_simulation
0.1044084,0.10425614240000003,rfModel,Vol(aq),group1,rfModel_simulation
0.04518882,0.04545522319999998,rfModel,Vol(aq),group1,rfModel_simulation
0.06396424,0.06363782469999996,rfModel,Vol(aq),group1,rfModel_simulation
0.1183149,0.115627462,rfModel,Vol(aq),group1,rfModel_simulation
0.04159658,0.039715660200000016,rfModel,Vol(aq),group1,rfModel_simulation
0.09856015,0.0978919567,rfModel,Vol(aq),group1,rfModel_simulation
0.06781598,0.06747664930000002,rfModel,Vol(aq),group1,rfModel_simulation
0.1133513,0.10963347999999992,rfModel,Vol(aq),group1,rfModel_simulation
0.01541897,0.015740125999999993,rfModel,Vol(aq),group1,rfModel_simulation
0.05626233,0.05596161900000001,rfModel,Vol(aq),group1,rfModel_simulation
0.02004975,0.0180646178,rfModel,Vol(aq),group1,rfModel_simulation
0.08953216,0.089216147,rfModel,Vol(aq),group1,rfModel_simulation
0.1054769,0.105599909,rfModel,Vol(aq),group1,rfModel_simulation
0.09382073,0.09186307759999997,rfModel,Vol(aq),group1,rfModel_simulation
0.06998307,0.07003145410000002,rfModel,Vol(aq),group1,rfModel_simulation
0.07324292,0.07370622859999999,rfModel,Vol(aq),group1,rfModel_simulation
0.04873963,0.047967652899999956,rfModel,Vol(aq),group1,rfModel_simulation
0.08855593,0.0885136527,rfModel,Vol(aq),group1,rfModel_simulation
0.03598213,0.03450448449999998,rfModel,Vol(aq),group1,rfModel_simulation
0.03117777,0.030523336399999983,rfModel,Vol(aq),group1,rfModel_simulation
0.04500204,0.04531952789999998,rfModel,Vol(aq),group1,rfModel_simulation
0.1030438,0.10418389990000003,rfModel,Vol(aq),group1,rfModel_simulation
0.08285421,0.08215262639999991,rfModel,Vol(aq),group1,rfModel_simulation
0.1022987,0.10222652200000003,rfModel,Vol(aq),group1,rfModel_simulation
0.05179202,0.050690441499999996,rfModel,Vol(aq),group1,rfModel_simulation
0.03213202,0.03259564259999998,rfModel,Vol(aq),group1,rfModel_simulation
0.05047063,0.04957492820000005,rfModel,Vol(aq),group1,rfModel_simulation
0.04855048,0.047401319100000026,rfModel,Vol(aq),group1,rfModel_simulation
0.0559686,0.056348650400000026,rfModel,Vol(aq),group1,rfModel_simulation
0.04367729,0.044219387200000015,rfModel,Vol(aq),group1,rfModel_simulation
0.018085,0.017922823700000003,rfModel,Vol(aq),group1,rfModel_simulation
0.07135777,0.06946371609999993,rfModel,Vol(aq),group1,rfModel_simulation
0.03726004,0.03616708369999997,rfModel,Vol(aq),group1,rfModel_simulation
0.05942944,0.05897615330000008,rfModel,Vol(aq),group1,rfModel_simulation
0.04569343,0.04635646930000006,rfModel,Vol(aq),group1,rfModel_simulation
0.03437203,0.034003005400000015,rfModel,Vol(aq),group1,rfModel_simulation
0.03826302,0.038473518099999986,rfModel,Vol(aq),group1,rfModel_simulation
0.06309165,0.061285910800000024,rfModel,Vol(aq),group1,rfModel_simulation
0.03878698,0.040451725300000005,rfModel,Vol(aq),group1,rfModel_simulation
0.03656789,0.03736190469999999,rfModel,Vol(aq),group1,rfModel_simulation
0.1053249,0.105231434,rfModel,Vol(aq),group1,rfModel_simulation
0.02882442,0.027501505899999997,rfModel,Vol(aq),group1,rfModel_simulation
0.01183394,0.013809785520000001,rfModel,Vol(aq),group1,rfModel_simulation
0.07047112,0.06988453869999996,rfModel,Vol(aq),group1,rfModel_simulation
0.08215198,0.08145678250000006,rfModel,Vol(aq),group1,rfModel_simulation
0.1130961,0.11210940199999994,rfModel,Vol(aq),group1,rfModel_simulation
0.03191049,0.031408206999999994,rfModel,Vol(aq),group1,rfModel_simulation
0.08427038,0.08452191210000004,rfModel,Vol(aq),group1,rfModel_simulation
0.04377224,0.04332265510000002,rfModel,Vol(aq),group1,rfModel_simulation
0.1002761,0.09741070219999996,rfModel,Vol(aq),group1,rfModel_simulation
0.05215312,0.05242789229999997,rfModel,Vol(aq),group1,rfModel_simulation
0.1048136,0.10347944540000001,rfModel,Vol(aq),group1,rfModel_simulation
0.0393616,0.03903038040000001,rfModel,Vol(aq),group1,rfModel_simulation
0.008091427,0.009446785009999993,rfModel,Vol(aq),group1,rfModel_simulation
0.03446416,0.03528575989999999,rfModel,Vol(aq),group1,rfModel_simulation
0.1133589,0.1110933509999999,rfModel,Vol(aq),group1,rfModel_simulation
0.09718596,0.09645997770000006,rfModel,Vol(aq),group1,rfModel_simulation
0.07548867,0.07345817629999997,rfModel,Vol(aq),group1,rfModel_simulation
0.03394891,0.032804086400000015,rfModel,Vol(aq),group1,rfModel_simulation
0.1069175,0.10515553000000005,rfModel,Vol(aq),group1,rfModel_simulation
0.08426156,0.08284205869999997,rfModel,Vol(aq),group1,rfModel_simulation
0.0318154,0.03187183750000001,rfModel,Vol(aq),group1,rfModel_simulation
0.1034943,0.10326586919999999,rfModel,Vol(aq),group1,rfModel_simulation
0.03224847,0.03184664630000002,rfModel,Vol(aq),group1,rfModel_simulation
0.08480355,0.08372056319999999,rfModel,Vol(aq),group1,rfModel_simulation
0.12048,0.11821035500000004,rfModel,Vol(aq),group1,rfModel_simulation
0.079222,0.07917740289999999,rfModel,Vol(aq),group1,rfModel_simulation
0.0581509,0.056382730899999976,rfModel,Vol(aq),group1,rfModel_simulation
0.09945912,0.09834040960000003,rfModel,Vol(aq),group1,rfModel_simulation
0.09348237,0.09340142629999992,rfModel,Vol(aq),group1,rfModel_simulation
0.1080628,0.10769204200000008,rfModel,Vol(aq),group1,rfModel_simulation
0.03097225,0.0304485879,rfModel,Vol(aq),group1,rfModel_simulation
0.02019884,0.019495829099999994,rfModel,Vol(aq),group1,rfModel_simulation
0.04692909,0.046455753499999995,rfModel,Vol(aq),group1,rfModel_simulation
0.08764912,0.08514127640000005,rfModel,Vol(aq),group1,rfModel_simulation
0.1057355,0.10471812599999993,rfModel,Vol(aq),group1,rfModel_simulation
0.0690297,0.06909409179999998,rfModel,Vol(aq),group1,rfModel_simulation
0.04143524,0.042744713100000026,rfModel,Vol(aq),group1,rfModel_simulation
0.04504021,0.04534715770000003,rfModel,Vol(aq),group1,rfModel_simulation
0.03667654,0.03574387489999999,rfModel,Vol(aq),group1,rfModel_simulation
0.03763789,0.0366970615,rfModel,Vol(aq),group1,rfModel_simulation
0.04687853,0.048642027100000026,rfModel,Vol(aq),group1,rfModel_simulation
0.01894397,0.017756815400000008,rfModel,Vol(aq),group1,rfModel_simulation
0.07417573,0.0739316016,rfModel,Vol(aq),group1,rfModel_simulation
0.08825147,0.08695484769999995,rfModel,Vol(aq),group1,rfModel_simulation
0.04458143,0.044922302300000015,rfModel,Vol(aq),group1,rfModel_simulation
0.07264681,0.07228849249999998,rfModel,Vol(aq),group1,rfModel_simulation
0.07147556,0.07113415459999997,rfModel,Vol(aq),group1,rfModel_simulation
0.08899559,0.08909813529999995,rfModel,Vol(aq),group1,rfModel_simulation
0.1002392,0.10040651129999999,rfModel,Vol(aq),group1,rfModel_simulation
0.1023452,0.09959384609999997,rfModel,Vol(aq),group1,rfModel_simulation
0.04564761,0.04632212230000001,rfModel,Vol(aq),group1,rfModel_simulation
0.04764668,0.04768947810000001,rfModel,Vol(aq),group1,rfModel_simulation
0.04400523,0.04396533490000001,rfModel,Vol(aq),group1,rfModel_simulation
0.05588051,0.05578696009999999,rfModel,Vol(aq),group1,rfModel_simulation
0.07096152,0.07106592760000004,rfModel,Vol(aq),group1,rfModel_simulation
0.1240831,0.11992413000000011,rfModel,Vol(aq),group1,rfModel_simulation
0.0616547,0.06005109989999999,rfModel,Vol(aq),group1,rfModel_simulation
0.07401588,0.07320875549999996,rfModel,Vol(aq),group1,rfModel_simulation
0.08443851,0.0824768017,rfModel,Vol(aq),group1,rfModel_simulation
0.0964116,0.09511527100000004,rfModel,Vol(aq),group1,rfModel_simulation
0.0291516,0.029278420500000003,rfModel,Vol(aq),group1,rfModel_simulation
0.03708025,0.036322312599999976,rfModel,Vol(aq),group1,rfModel_simulation
0.1122706,0.10828563099999991,rfModel,Vol(aq),group1,rfModel_simulation
0.06141702,0.06163965660000003,rfModel,Vol(aq),group1,rfModel_simulation
0.08194232,0.08324267440000005,rfModel,Vol(aq),group1,rfModel_simulation
0.01657436,0.017327963160000005,rfModel,Vol(aq),group1,rfModel_simulation
0.03243922,0.03198782730000001,rfModel,Vol(aq),group1,rfModel_simulation
0.1145828,0.11352517000000002,rfModel,Vol(aq),group1,rfModel_simulation
0.07684542,0.0767040343,rfModel,Vol(aq),group1,rfModel_simulation
0.01917653,0.01855453109999998,rfModel,Vol(aq),group1,rfModel_simulation
0.06902143,0.06823282849999995,rfModel,Vol(aq),group1,rfModel_simulation
0.03339903,0.0360045099,rfModel,Vol(aq),group1,rfModel_simulation
0.04354403,0.04307077470000002,rfModel,Vol(aq),group1,rfModel_simulation
0.0761682,0.07685857920000001,rfModel,Vol(aq),group1,rfModel_simulation
0.08433987,0.08335146189999999,rfModel,Vol(aq),group1,rfModel_simulation
0.02004672,0.019097729800000025,rfModel,Vol(aq),group1,rfModel_simulation
0.05686573,0.056102985700000024,rfModel,Vol(aq),group1,rfModel_simulation
0.08590422,0.0848516085,rfModel,Vol(aq),group1,rfModel_simulation
0.09964203,0.09890812109999998,rfModel,Vol(aq),group1,rfModel_simulation
0.08335991,0.08136232909999991,rfModel,Vol(aq),group1,rfModel_simulation
0.03680632,0.035199403899999995,rfModel,Vol(aq),group1,rfModel_simulation
0.08434879,0.08410124580000003,rfModel,Vol(aq),group1,rfModel_simulation
0.0922842,0.09296020380000002,rfModel,Vol(aq),group1,rfModel_simulation
0.09296169,0.09142806789999997,rfModel,Vol(aq),group1,rfModel_simulation
0.08607796,0.0845717426,rfModel,Vol(aq),group1,rfModel_simulation
0.08816988,0.08718576469999999,rfModel,Vol(aq),group1,rfModel_simulation
0.0884788,0.08705918390000006,rfModel,Vol(aq),group1,rfModel_simulation
0.07471996,0.07303260100000004,rfModel,Vol(aq),group1,rfModel_simulation
0.08993385,0.08947817409999997,rfModel,Vol(aq),group1,rfModel_simulation
0.07009078,0.07013521709999998,rfModel,Vol(aq),group1,rfModel_simulation
0.1273843,0.12501128999999997,rfModel,Vol(aq),group1,rfModel_simulation
0.04775865,0.04786280050000001,rfModel,Vol(aq),group1,rfModel_simulation
0.02300814,0.024708386600000007,rfModel,Vol(aq),group1,rfModel_simulation
0.08879758,0.08795652219999997,rfModel,Vol(aq),group1,rfModel_simulation
0.02550096,0.022929495400000003,rfModel,Vol(aq),group1,rfModel_simulation
0.04977065,0.04837783370000001,rfModel,Vol(aq),group1,rfModel_simulation
0.06273059,0.0616336733,rfModel,Vol(aq),group1,rfModel_simulation
0.03522644,0.036886516600000016,rfModel,Vol(aq),group1,rfModel_simulation
0.09101343,0.09214898539999992,rfModel,Vol(aq),group1,rfModel_simulation
0.119215,0.11847347700000002,rfModel,Vol(aq),group1,rfModel_simulation
0.04240567,0.04091400760000006,rfModel,Vol(aq),group1,rfModel_simulation
0.01785837,0.0180761215,rfModel,Vol(aq),group1,rfModel_simulation
0.08716448,0.08335168659999992,rfModel,Vol(aq),group1,rfModel_simulation
0.04938081,0.04895298499999999,rfModel,Vol(aq),group1,rfModel_simulation
0.05900057,0.05693908610000001,rfModel,Vol(aq),group1,rfModel_simulation
0.1226778,0.12099464399999997,rfModel,Vol(aq),group1,rfModel_simulation
0.02441107,0.024560567600000017,rfModel,Vol(aq),group1,rfModel_simulation
0.03724319,0.037401322700000024,rfModel,Vol(aq),group1,rfModel_simulation
0.06747975,0.06642843980000004,rfModel,Vol(aq),group1,rfModel_simulation
0.1048131,0.10363478389999997,rfModel,Vol(aq),group1,rfModel_simulation
0.09243222,0.0910660787,rfModel,Vol(aq),group1,rfModel_simulation
0.09055282,0.08912676829999999,rfModel,Vol(aq),group1,rfModel_simulation
0.04818342,0.04679195360000001,rfModel,Vol(aq),group1,rfModel_simulation
0.09568289,0.09508459209999998,rfModel,Vol(aq),group1,rfModel_simulation
0.06071204,0.05917120079999998,rfModel,Vol(aq),group1,rfModel_simulation
0.04778373,0.04743248440000002,rfModel,Vol(aq),group1,rfModel_simulation
0.05353767,0.05304946590000003,rfModel,Vol(aq),group1,rfModel_simulation
0.091471,0.09023495599999999,rfModel,Vol(aq),group1,rfModel_simulation
0.09805595,0.09616433480000007,rfModel,Vol(aq),group1,rfModel_simulation
0.100437,0.09966362070000004,rfModel,Vol(aq),group1,rfModel_simulation
0.04620698,0.0447918194,rfModel,Vol(aq),group1,rfModel_simulation
0.03019787,0.03028810270000004,rfModel,Vol(aq),group1,rfModel_simulation
0.02958769,0.02774629239999998,rfModel,Vol(aq),group1,rfModel_simulation
0.07023546,0.06838713290000004,rfModel,Vol(aq),group1,rfModel_simulation
0.0685529,0.06748779409999994,rfModel,Vol(aq),group1,rfModel_simulation
0.06148281,0.06196916499999996,rfModel,Vol(aq),group1,rfModel_simulation
0.03404148,0.0351311624,rfModel,Vol(aq),group1,rfModel_simulation
0.103801,0.10494446249999995,rfModel,Vol(aq),group1,rfModel_simulation
0.05986047,0.059161590899999936,rfModel,Vol(aq),group1,rfModel_simulation
0.08419081,0.0813891807,rfModel,Vol(aq),group1,rfModel_simulation
0.04560872,0.04445504210000001,rfModel,Vol(aq),group1,rfModel_simulation
0.09927493,0.09924166869999997,rfModel,Vol(aq),group1,rfModel_simulation
0.07910721,0.07971684750000002,rfModel,Vol(aq),group1,rfModel_simulation
0.03534778,0.034921957300000014,rfModel,Vol(aq),group1,rfModel_simulation
0.1080365,0.10709120500000001,rfModel,Vol(aq),group1,rfModel_simulation
0.1043791,0.10307098389999995,rfModel,Vol(aq),group1,rfModel_simulation
0.04223031,0.04004087560000003,rfModel,Vol(aq),group1,rfModel_simulation
0.09458365,0.09412460580000001,rfModel,Vol(aq),group1,rfModel_simulation
0.09207176,0.09129396639999995,rfModel,Vol(aq),group1,rfModel_simulation
0.06060101,0.059488103500000014,rfModel,Vol(aq),group1,rfModel_simulation
0.02131918,0.020452698000000002,rfModel,Vol(aq),group1,rfModel_simulation
0.01329263,0.013748636600000006,rfModel,Vol(aq),group1,rfModel_simulation
0.08433566,0.08328853799999995,rfModel,Vol(aq),group1,rfModel_simulation
0.0454565,0.046139826200000025,rfModel,Vol(aq),group1,rfModel_simulation
0.0541005,0.0540702396,rfModel,Vol(aq),group1,rfModel_simulation
0.02504549,0.025619383400000025,rfModel,Vol(aq),group1,rfModel_simulation
0.05183306,0.05104956999999998,rfModel,Vol(aq),group1,rfModel_simulation
