T(C),b(CaO),b(SiO2),b(H2O),Vol(aq),pH,nCa(aq),nCa(s),nSi(aq),nSi(s_reac),nPortlandite,nAmor-Sl,mCSHQ,nCa(CSHQ),nSi(CSHQ),nH2O(CSHQ),C/S(CSHQ),nGelPW(CSH)
25.0,0.6198516,0.6057302,4.073565,0.05114527,11.63828,0.0001354638,0.6197161,1.400198e-05,0.6057162,0.0,0.0,0.09353206,0.6197161,0.6057162,1.242608,1.023113,0.4571323
25.0,0.4293359,0.4618537,6.377342,0.09920635,11.48736,0.0001930936,0.4291428,3.651789e-05,0.4618172,0.0,0.0,0.06778034,0.4291428,0.4618172,0.8863115,0.9292482,0.3277346
25.0,0.5967647,0.3741987,4.420898,0.06071485,12.43741,0.001122026,0.5956427,2.152951e-06,0.3741965,0.0,0.0,0.07494809,0.5956427,0.3741965,1.058137,1.591791,0.4507954
25.0,0.7754323,0.6004011,3.539851,0.03779206,12.0494,0.0002599448,0.7751724,4.288954e-06,0.6003968,0.0,0.0,0.1056237,0.7751724,0.6003968,1.447636,1.2911,0.5581914
25.0,0.6848973,0.6391885,5.464483,0.07427038,11.71052,0.0002302479,0.6846671,1.759583e-05,0.6391709,0.0,0.0,0.1011811,0.6846671,0.6391709,1.353439,1.07118,0.4981044
25.0,0.4383727,0.5094029,7.806729,0.1243124,11.35391,0.0001900467,0.4381827,5.89629e-05,0.5093439,0.0,0.0,0.07186179,0.4381827,0.5093439,0.9262167,0.8602883,0.3433345
25.0,0.8954032,0.5785143,7.97684,0.1151977,12.38784,0.001870495,0.8935327,4.900488e-06,0.5785094,0.0,0.0,0.1136371,0.8935327,0.5785094,1.597016,1.544543,0.6738895
25.0,0.3128345,0.4356025,3.662445,0.05362331,10.77644,4.675259e-05,0.3127877,6.103023e-05,0.4355415,0.0,0.0,0.05622249,0.3127877,0.4355415,0.6945739,0.7181584,0.2470523
25.0,0.9474297,0.6664072,7.634158,0.1067523,12.23848,0.00117964,0.9462501,7.346163e-06,0.6663999,0.0,0.0,0.1241479,0.9462501,0.6663999,1.723229,1.419943,0.6979745
25.0,0.5285113,0.3839537,7.353985,0.115331,12.17441,0.001083352,0.5274279,9.507896e-06,0.3839442,0.0,0.0,0.070093,0.5274279,0.3839442,0.9684655,1.37371,0.3852937
25.0,0.6659475,0.5228755,5.132872,0.07017523,12.02056,0.0004497103,0.6654978,8.530857e-06,0.522867,0.0,0.0,0.09121781,0.6654978,0.522867,1.247958,1.272786,0.478143
25.0,0.4237166,0.4496847,7.586577,0.1213293,11.50892,0.0002462825,0.4234703,4.283252e-05,0.4496419,0.0,0.0,0.06645534,0.4234703,0.4496419,0.8710266,0.9417947,0.3218127
25.0,0.3468215,0.4214679,6.557428,0.1050619,11.26322,0.000139243,0.3466823,5.873882e-05,0.4214092,0.0,0.0,0.05813676,0.3466823,0.4214092,0.7424601,0.8226738,0.2745908
25.0,0.4411257,0.3668254,7.598361,0.1220773,11.90741,0.0005954174,0.4405303,1.917409e-05,0.3668062,0.0,0.0,0.06188621,0.4405303,0.3668062,0.8405699,1.200989,0.3152513
25.0,0.4349238,0.6328904,4.739055,0.0680184,10.30775,5.951412e-05,0.4348643,0.0001314433,0.632759,0.0,0.0,0.07996074,0.4348643,0.632759,0.9744938,0.6872511,0.3374202
25.0,0.3598643,0.5087433,6.267896,0.09876416,10.66208,8.401559e-05,0.3597803,0.0001283087,0.508615,0.0,0.0,0.0651771,0.3597803,0.508615,0.80164,0.7073726,0.2827635
25.0,0.5583982,0.6727355,6.451274,0.09501147,11.28216,0.0001295288,0.5582687,5.136381e-05,0.6726841,0.0,0.0,0.09320848,0.5582687,0.6726841,1.192568,0.8299121,0.4413894
25.0,0.4683876,0.5191091,7.263018,0.1135934,11.43812,0.000201462,0.4681861,4.59687e-05,0.5190631,0.0,0.0,0.07502007,0.4681861,0.5190631,0.9757186,0.901983,0.3613669
25.0,0.6959632,0.43367,7.7874,0.1183711,12.44541,0.002233882,0.6937293,4.07098e-06,0.4336659,0.0,0.0,0.08713921,0.6937293,0.4336659,1.231185,1.599686,0.5251122
25.0,0.1572795,0.230998,5.915068,0.1005007,10.11623,9.297743e-05,0.1571865,0.0002458783,0.2307521,0.0,0.0,0.02903427,0.1571865,0.2307521,0.3527603,0.6811921,0.1213689
25.0,0.2788615,0.2022614,6.87009,0.1148701,12.17404,0.001078016,0.2777835,9.479283e-06,0.2022519,0.0,0.0,0.036919,0.2777835,0.2022519,0.5100918,1.373453,0.2029143
25.0,0.669433,0.4964511,5.520247,0.0774123,12.13544,0.0006593254,0.6687737,7.080171e-06,0.496444,0.0,0.0,0.08956821,0.6687737,0.496444,1.234319,1.347128,0.4860065
25.0,0.5012362,0.6085757,6.04231,0.08978493,11.26541,0.0001193793,0.5011168,5.000404e-05,0.6085257,0.0,0.0,0.08399262,0.5011168,0.6085257,1.072891,0.8234933,0.3968342
25.0,0.399596,0.5342763,2.790351,0.03454352,10.9857,3.362566e-05,0.3995624,3.002712e-05,0.5342463,0.0,0.0,0.07033214,0.3995624,0.5342463,0.8784705,0.7478992,0.3181281
25.0,0.9028214,0.5843675,6.793294,0.0935678,12.3855,0.001510046,0.9013114,4.013549e-06,0.5843635,0.0,0.0,0.1146839,0.9013114,0.5843635,1.611386,1.542381,0.6795854
25.0,0.6769155,0.5128351,5.273711,0.07257851,12.0926,0.0005555034,0.67636,7.400547e-06,0.5128277,0.0,0.0,0.09136044,0.67636,0.5128277,1.255546,1.318884,0.4890693
25.0,0.6996547,0.6138584,3.480659,0.0383743,11.81297,0.0001500134,0.6995047,7.370566e-06,0.613851,0.0,0.0,0.1005465,0.6995047,0.613851,1.356475,1.139535,0.5024854
25.0,0.2878175,0.3458679,4.697322,0.07377208,11.28738,0.000101371,0.2877161,3.950795e-05,0.3458284,0.0,0.0,0.04797779,0.2877161,0.3458284,0.6141757,0.8319621,0.2273582
25.0,1.045741,0.6853133,5.270735,0.06136323,12.36589,0.0009411263,1.0448,2.818555e-06,0.6853105,0.0,0.0,0.133499,1.0448,0.6853105,1.872462,1.524564,0.785947
25.0,0.4059833,0.4901941,5.538913,0.08439922,11.27738,0.0001142344,0.4058691,4.601355e-05,0.4901481,0.0,0.0,0.06783996,0.4058691,0.4901481,0.8675775,0.828054,0.3210483
25.0,0.5091269,0.6925261,7.516997,0.1155077,10.90914,0.0001067747,0.5090201,0.0001113769,0.6924147,0.0,0.0,0.09039707,0.5090201,0.6924147,1.124005,0.7351376,0.4042612
25.0,0.6715356,0.4770984,7.321368,0.1101225,12.2185,0.00115657,0.670379,8.028254e-06,0.4770904,0.0,0.0,0.08830873,0.670379,0.4770904,1.223958,1.405141,0.4929377
25.0,0.515511,0.4143284,4.356028,0.0611161,11.97407,0.0003497709,0.5151612,8.274201e-06,0.4143201,0.0,0.0,0.07130698,0.5151612,0.4143201,0.9727255,1.243389,0.36916
25.0,0.4926955,0.3884031,6.396725,0.09885744,12.01136,0.0006194285,0.4920761,1.228005e-05,0.3883908,0.0,0.0,0.0675765,0.4920761,0.3883908,0.9239905,1.266961,0.353325
25.0,0.3235722,0.3738118,4.438713,0.06786401,11.36497,0.0001057041,0.3234665,3.153371e-05,0.3737803,0.0,0.0,0.05289354,0.3234665,0.3737803,0.6825342,0.8653921,0.2530164
25.0,0.6214677,0.4878416,5.958453,0.08659845,12.02059,0.0005549933,0.6209127,1.052707e-05,0.4878311,0.0,0.0,0.08510621,0.6209127,0.4878311,1.164346,1.272803,0.4461106
25.0,0.4298014,0.6247882,5.808453,0.08755164,10.32643,7.627562e-05,0.4297251,0.0001655532,0.6246226,0.0,0.0,0.07897298,0.4297251,0.6246226,0.9627982,0.6879756,0.3336164
25.0,0.3019713,0.2410778,7.922036,0.1328448,11.98366,0.0007781423,0.3011932,1.759527e-05,0.2410602,0.0,0.0,0.04160475,0.3011932,0.2410602,0.5678889,1.249452,0.2159264
25.0,0.6478882,0.6366979,6.942962,0.1019322,11.62928,0.0002648421,0.6476234,2.840859e-05,0.6366695,0.0,0.0,0.09800688,0.6476234,0.6366695,1.300894,1.017205,0.478645
25.0,0.5742732,0.4953631,5.798855,0.08475509,11.84199,0.0003543857,0.5739188,1.531763e-05,0.4953478,0.0,0.0,0.08189371,0.5739188,0.4953478,1.107237,1.158618,0.4114688
25.0,0.3000298,0.3055848,4.997828,0.07929116,11.57352,0.0001833058,0.2998465,2.467076e-05,0.3055601,0.0,0.0,0.04614573,0.2998465,0.3055601,0.6090241,0.9813011,0.2244365
25.0,1.072483,0.6968844,3.611232,0.03058152,12.38102,0.000487827,1.071995,1.332651e-06,0.6968831,0.0,0.0,0.1365326,1.071995,0.6968831,1.9176,1.538271,0.8078792
25.0,0.7832391,0.5470651,4.110881,0.04854673,12.25267,0.0005562436,0.7826829,3.203564e-06,0.5470619,0.0,0.0,0.1023925,0.7826829,0.5470619,1.422782,1.430703,0.5786371
25.0,0.7459439,0.6196279,5.429901,0.07240475,11.91102,0.000356194,0.7455877,1.128282e-05,0.6196166,0.0,0.0,0.1046542,0.7455877,0.6196166,1.42181,1.203305,0.5335527
25.0,0.3838804,0.5521851,4.937395,0.07370194,10.48192,6.259991e-05,0.3838178,0.0001169475,0.5520682,0.0,0.0,0.07015594,0.3838178,0.5520682,0.8582598,0.6952363,0.2995114
25.0,0.4489448,0.3543411,6.481487,0.1018671,12.00864,0.0006340644,0.4483107,1.273449e-05,0.3543284,0.0,0.0,0.06160118,0.4483107,0.3543284,0.842146,1.265241,0.3218442
25.0,0.5396179,0.4251798,3.195382,0.03943225,12.01392,0.0002486286,0.5393693,4.869194e-06,0.4251749,0.0,0.0,0.07403174,0.5393693,0.4251749,1.012416,1.268582,0.3873478
25.0,0.6138068,0.4019047,6.076636,0.08990577,12.36508,0.001375981,0.6124308,4.14112e-06,0.4019006,0.0,0.0,0.0782667,0.6124308,0.4019006,1.097692,1.523837,0.460651
25.0,0.9550503,0.6061037,5.669165,0.07169757,12.41873,0.00126181,0.9537885,2.726941e-06,0.606101,0.0,0.0,0.1204975,0.9537885,0.606101,1.698243,1.573646,0.7212321
25.0,0.8799387,0.6491165,5.857544,0.0765297,12.14651,0.000670138,0.8792686,6.798936e-06,0.6491097,0.0,0.0,0.1175011,0.8792686,0.6491097,1.62044,1.354576,0.6398839
25.0,0.5523118,0.3578652,4.77729,0.06846271,12.38323,0.001098385,0.5512134,2.960304e-06,0.3578622,0.0,0.0,0.07017108,0.5512134,0.3578622,0.9857492,1.540295,0.4155094
25.0,0.69086,0.6347078,8.271667,0.1248957,11.73543,0.0004092985,0.6904507,2.813795e-05,0.6346797,0.0,0.0,0.1013238,0.6904507,0.6346797,1.358334,1.087873,0.5003569
25.0,0.7675742,0.5707088,4.296149,0.05200893,12.13105,0.0004381223,0.7671361,4.81142e-06,0.570704,0.0,0.0,0.1028314,0.7671361,0.570704,1.416689,1.344193,0.5571816
25.0,0.2714979,0.2407309,4.44428,0.07075317,11.7937,0.000264602,0.2712333,1.414466e-05,0.2407168,0.0,0.0,0.03918206,0.2712333,0.2407168,0.5278129,1.126774,0.1951696
25.0,0.8008539,0.6046771,8.237335,0.1219887,12.09876,0.0009480857,0.7999058,1.225841e-05,0.6046648,0.0,0.0,0.1079158,0.7999058,0.6046648,1.483642,1.322891,0.5787899
25.0,0.3711635,0.2616398,7.107467,0.1161842,12.23031,0.001257421,0.3699061,8.187083e-06,0.2616316,0.0,0.0,0.04861183,0.3699061,0.2616316,0.6743439,1.413843,0.2724982
25.0,0.4774423,0.5380577,3.164994,0.03911871,11.40982,6.589737e-05,0.4773764,1.670717e-05,0.538041,0.0,0.0,0.07710984,0.4773764,0.538041,0.9998165,0.8872491,0.3705117
25.0,0.8388049,0.6119474,6.464301,0.08894068,12.16817,0.0008224232,0.8379825,7.457152e-06,0.6119399,0.0,0.0,0.1115027,0.8379825,0.6119399,1.539961,1.369387,0.6116233
25.0,0.5614898,0.4767334,5.182887,0.07416659,11.87038,0.0003314246,0.5611584,1.261891e-05,0.4767208,0.0,0.0,0.07952043,0.5611584,0.4767208,1.077345,1.177122,0.4018284
25.0,0.5201185,0.4041271,3.937108,0.05356463,12.04161,0.000361444,0.5197571,6.19351e-06,0.4041209,0.0,0.0,0.07093376,0.5197571,0.4041209,0.9717193,1.286142,0.3740273
25.0,0.8369754,0.562932,5.676714,0.07530363,12.32036,0.001026559,0.8359488,4.027226e-06,0.562928,0.0,0.0,0.1078446,0.8359488,0.562928,1.506697,1.485001,0.6247586
25.0,0.4765783,0.412551,5.921806,0.09036303,11.83546,0.0003721403,0.4762062,1.655676e-05,0.4125344,0.0,0.0,0.06806125,0.4762062,0.4125344,0.919774,1.154343,0.3415424
25.0,0.5249809,0.4161955,6.001872,0.09059978,12.00049,0.0005528394,0.5244281,1.15432e-05,0.416184,0.0,0.0,0.07218343,0.5244281,0.416184,0.9863142,1.260087,0.3763026
25.0,0.4961219,0.4486694,3.057949,0.0377039,11.76176,0.0001311073,0.4959908,8.049068e-06,0.4486614,0.0,0.0,0.07226268,0.4959908,0.4486614,0.9709139,1.10549,0.3581567
25.0,0.3186445,0.2176047,5.098688,0.08169929,12.28954,0.001028798,0.3176157,4.818906e-06,0.2175999,0.0,0.0,0.04123852,0.3176157,0.2175999,0.5746847,1.459632,0.2362178
25.0,0.7850955,0.6279395,5.725878,0.0767085,11.98386,0.0004495377,0.784646,1.015567e-05,0.6279293,0.0,0.0,0.108381,0.784646,0.6279293,1.479378,1.249577,0.5625209
25.0,0.7418719,0.6984671,5.716325,0.07671369,11.69657,0.0002306041,0.7416413,1.86926e-05,0.6984484,0.0,0.0,0.1100386,0.7416413,0.6984484,1.470055,1.061841,0.540848
25.0,0.4101697,0.3274966,7.309889,0.118102,11.98513,0.0006942519,0.4094754,1.55902e-05,0.327481,0.0,0.0,0.05654446,0.4094754,0.327481,0.7718813,1.250379,0.2935754
25.0,0.379952,0.265555,4.686527,0.07218537,12.24877,0.0008188955,0.3791331,4.818941e-06,0.2655502,0.0,0.0,0.04963847,0.3791331,0.2655502,0.68954,1.427727,0.2801173
