testDataY,predDataY,modelType,var,group,modelSimulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
12.47261,12.472615,CONST,pH,group1,rfModel_simulation
11.14909,11.156196799999986,rfModel,pH,group2,rfModel_simulation
12.26327,12.227283900000002,rfModel,pH,group2,rfModel_simulation
12.38211,12.356207300000001,rfModel,pH,group2,rfModel_simulation
11.7626,11.55906935999999,rfModel,pH,group2,rfModel_simulation
12.11298,12.198535700000004,rfModel,pH,group2,rfModel_simulation
11.783,11.88171829999999,rfModel,pH,group2,rfModel_simulation
11.443,11.659342829999993,rfModel,pH,group2,rfModel_simulation
12.24478,12.199589900000008,rfModel,pH,group2,rfModel_simulation
12.45158,12.243886200000002,rfModel,pH,group2,rfModel_simulation
12.28912,12.035680699999995,rfModel,pH,group2,rfModel_simulation
11.26071,11.305793700000008,rfModel,pH,group2,rfModel_simulation
12.25862,12.133671100000006,rfModel,pH,group2,rfModel_simulation
11.62629,11.75670409999999,rfModel,pH,group2,rfModel_simulation
10.74676,11.634589850000003,rfModel,pH,group2,rfModel_simulation
11.97556,11.890136900000009,rfModel,pH,group2,rfModel_simulation
11.29967,11.480088599999988,rfModel,pH,group2,rfModel_simulation
11.42254,11.512151299999989,rfModel,pH,group2,rfModel_simulation
11.60902,11.628148459999988,rfModel,pH,group2,rfModel_simulation
12.19657,11.90610190000001,rfModel,pH,group2,rfModel_simulation
12.10719,12.042475399999994,rfModel,pH,group2,rfModel_simulation
11.10753,11.168468899999992,rfModel,pH,group2,rfModel_simulation
9.985236,10.875571899999995,rfModel,pH,group2,rfModel_simulation
11.67678,11.467542020000002,rfModel,pH,group2,rfModel_simulation
11.98628,11.804159900000007,rfModel,pH,group2,rfModel_simulation
12.13471,11.871066719999995,rfModel,pH,group2,rfModel_simulation
12.22155,12.2163814,rfModel,pH,group2,rfModel_simulation
12.27266,12.059443499999992,rfModel,pH,group2,rfModel_simulation
9.793657,9.793656,CONST,pH,group3,rfModel_simulation
9.793659,9.793656,CONST,pH,group3,rfModel_simulation
9.793652,9.793656,CONST,pH,group3,rfModel_simulation
9.793655,9.793656,CONST,pH,group3,rfModel_simulation
9.793654,9.793656,CONST,pH,group3,rfModel_simulation
9.793655,9.793656,CONST,pH,group3,rfModel_simulation
9.793655,9.793656,CONST,pH,group3,rfModel_simulation
9.793655,9.793656,CONST,pH,group3,rfModel_simulation
9.793655,9.793656,CONST,pH,group3,rfModel_simulation
9.793655,9.793656,CONST,pH,group3,rfModel_simulation
9.793655,9.793656,CONST,pH,group3,rfModel_simulation
9.793655,9.793656,CONST,pH,group3,rfModel_simulation
0.001835348,0.0018307719099999989,rfModel,nCa(aq),group1,rfModel_simulation
0.0008394992,0.0007995142589999996,rfModel,nCa(aq),group1,rfModel_simulation
0.002324816,0.0022056216099999968,rfModel,nCa(aq),group1,rfModel_simulation
0.002157765,0.0022240746099999997,rfModel,nCa(aq),group1,rfModel_simulation
0.001632067,0.0016030006000000011,rfModel,nCa(aq),group1,rfModel_simulation
0.001896097,0.00189840253,rfModel,nCa(aq),group1,rfModel_simulation
0.0004775669,0.00048260172380000006,rfModel,nCa(aq),group1,rfModel_simulation
0.0005342721,0.0006255826849999998,rfModel,nCa(aq),group1,rfModel_simulation
0.001806143,0.0017515818300000011,rfModel,nCa(aq),group1,rfModel_simulation
0.0005520936,0.0004970370198000004,rfModel,nCa(aq),group1,rfModel_simulation
0.001571978,0.0015258764800000018,rfModel,nCa(aq),group1,rfModel_simulation
0.001924419,0.0017840740299999982,rfModel,nCa(aq),group1,rfModel_simulation
0.001755079,0.0017390080300000008,rfModel,nCa(aq),group1,rfModel_simulation
0.0003740241,0.0004152753690000003,rfModel,nCa(aq),group1,rfModel_simulation
0.0003477639,0.0005013483997000003,rfModel,nCa(aq),group1,rfModel_simulation
0.001299196,0.00128077607,rfModel,nCa(aq),group1,rfModel_simulation
0.002548959,0.0025131607600000013,rfModel,nCa(aq),group1,rfModel_simulation
0.001323913,0.0013942324899999994,rfModel,nCa(aq),group1,rfModel_simulation
0.001380276,0.0013867916499999996,rfModel,nCa(aq),group1,rfModel_simulation
0.0004139467,0.0004743976385,rfModel,nCa(aq),group1,rfModel_simulation
0.001633855,0.0015503166200000014,rfModel,nCa(aq),group1,rfModel_simulation
0.001922129,0.0018973335799999979,rfModel,nCa(aq),group1,rfModel_simulation
0.002125697,0.0021412096800000006,rfModel,nCa(aq),group1,rfModel_simulation
0.001213771,0.0010917543880000005,rfModel,nCa(aq),group1,rfModel_simulation
0.0008766516,0.0008095114570000001,rfModel,nCa(aq),group1,rfModel_simulation
0.0003614767,0.00037259230260000033,rfModel,nCa(aq),group1,rfModel_simulation
0.0003534221,0.00036592616220000005,rfModel,nCa(aq),group1,rfModel_simulation
0.002309842,0.002294774450000001,rfModel,nCa(aq),group1,rfModel_simulation
0.0009084231,0.000879866213,rfModel,nCa(aq),group1,rfModel_simulation
0.001452899,0.0014553485700000007,rfModel,nCa(aq),group1,rfModel_simulation
0.002145279,0.0021497946400000005,rfModel,nCa(aq),group1,rfModel_simulation
0.0003963665,0.00046877972140000007,rfModel,nCa(aq),group1,rfModel_simulation
0.001621615,0.0016490485400000002,rfModel,nCa(aq),group1,rfModel_simulation
0.0007297116,0.0006983428010000005,rfModel,nCa(aq),group1,rfModel_simulation
0.001626475,0.001591339610000001,rfModel,nCa(aq),group1,rfModel_simulation
0.001893628,0.0019474289299999995,rfModel,nCa(aq),group1,rfModel_simulation
0.001261904,0.0012058724599999992,rfModel,nCa(aq),group1,rfModel_simulation
0.001527597,0.0016149491600000012,rfModel,nCa(aq),group1,rfModel_simulation
0.001751293,0.0017574244800000014,rfModel,nCa(aq),group1,rfModel_simulation
0.001837759,0.0017556610600000008,rfModel,nCa(aq),group1,rfModel_simulation
0.0009962411,0.000991485517666667,rfModel,nCa(aq),group1,rfModel_simulation
0.00170107,0.0016592113699999997,rfModel,nCa(aq),group1,rfModel_simulation
0.002105408,0.0020891951800000004,rfModel,nCa(aq),group1,rfModel_simulation
0.0008932399,0.0008393551070000004,rfModel,nCa(aq),group1,rfModel_simulation
0.00160421,0.0015254371100000017,rfModel,nCa(aq),group1,rfModel_simulation
0.001785814,0.0017316982899999989,rfModel,nCa(aq),group1,rfModel_simulation
0.001370337,0.001280468043333334,rfModel,nCa(aq),group1,rfModel_simulation
0.0006901948,0.000538585163,rfModel,nCa(aq),group1,rfModel_simulation
0.001838455,0.0017763587700000026,rfModel,nCa(aq),group1,rfModel_simulation
0.0005889319,0.0005801771789999999,rfModel,nCa(aq),group1,rfModel_simulation
0.001939269,0.0019076412700000005,rfModel,nCa(aq),group1,rfModel_simulation
0.0007375654,0.0007263509280000005,rfModel,nCa(aq),group1,rfModel_simulation
0.002141312,0.0021671010300000006,rfModel,nCa(aq),group1,rfModel_simulation
0.002379522,0.002390812110000004,rfModel,nCa(aq),group1,rfModel_simulation
0.001156924,0.0011799742300000002,rfModel,nCa(aq),group1,rfModel_simulation
0.0009198773,0.0008752384576666668,rfModel,nCa(aq),group1,rfModel_simulation
0.001630598,0.0015964316000000012,rfModel,nCa(aq),group1,rfModel_simulation
0.001582796,0.001563723650000001,rfModel,nCa(aq),group1,rfModel_simulation
0.002052263,0.0020321715799999974,rfModel,nCa(aq),group1,rfModel_simulation
0.001292028,0.001241654685333333,rfModel,nCa(aq),group1,rfModel_simulation
0.001239342,0.0013275050799999996,rfModel,nCa(aq),group1,rfModel_simulation
0.002148953,0.002132009679999996,rfModel,nCa(aq),group1,rfModel_simulation
0.002077053,0.0020624269100000007,rfModel,nCa(aq),group1,rfModel_simulation
0.0001223638,0.00022483963279999993,rfModel,nCa(aq),group2,rfModel_simulation
0.0002931018,0.0005201428460000002,rfModel,nCa(aq),group2,rfModel_simulation
0.001675999,0.0013345169630000007,rfModel,nCa(aq),group2,rfModel_simulation
0.0001552594,0.00018619196339999993,rfModel,nCa(aq),group2,rfModel_simulation
0.0005813644,0.0007265312393,rfModel,nCa(aq),group2,rfModel_simulation
0.0003315579,0.0004262183061000003,rfModel,nCa(aq),group2,rfModel_simulation
0.000173973,0.00024900409139999986,rfModel,nCa(aq),group2,rfModel_simulation
0.001228696,0.0010824393289999997,rfModel,nCa(aq),group2,rfModel_simulation
0.002278308,0.0015307270630000004,rfModel,nCa(aq),group2,rfModel_simulation
0.0003660626,0.0003525033652666666,rfModel,nCa(aq),group2,rfModel_simulation
0.0001613854,0.0001721255282999999,rfModel,nCa(aq),group2,rfModel_simulation
0.001159663,0.0011199090340000004,rfModel,nCa(aq),group2,rfModel_simulation
0.00020966,0.0003370806314000003,rfModel,nCa(aq),group2,rfModel_simulation
0.0001097891,0.0006954379295000003,rfModel,nCa(aq),group2,rfModel_simulation
0.0004410337,0.00036940329999999975,rfModel,nCa(aq),group2,rfModel_simulation
6.800141e-05,0.0001356608205,rfModel,nCa(aq),group2,rfModel_simulation
0.0001673873,0.0002573595014,rfModel,nCa(aq),group2,rfModel_simulation
0.0001721704,0.0002871536272999996,rfModel,nCa(aq),group2,rfModel_simulation
0.0009219865,0.0005625908842999997,rfModel,nCa(aq),group2,rfModel_simulation
0.0004126763,0.0004900832964666669,rfModel,nCa(aq),group2,rfModel_simulation
5.356051e-05,0.00010313909496666665,rfModel,nCa(aq),group2,rfModel_simulation
0.0001284607,0.0002818694804000004,rfModel,nCa(aq),group2,rfModel_simulation
0.0001229407,0.00031404534019999995,rfModel,nCa(aq),group2,rfModel_simulation
0.0003604103,0.0004779386153000001,rfModel,nCa(aq),group2,rfModel_simulation
0.0005044825,0.00048759441799999984,rfModel,nCa(aq),group2,rfModel_simulation
0.000504224,0.0007643122119999995,rfModel,nCa(aq),group2,rfModel_simulation
0.0004737399,0.0004943824397666669,rfModel,nCa(aq),group2,rfModel_simulation
0.0001389792,0.00013896065755928012,linear,nCa(aq),group3,rfModel_simulation
0.000108973,0.00010894755723478404,linear,nCa(aq),group3,rfModel_simulation
8.298926e-05,8.301040631315266e-05,linear,nCa(aq),group3,rfModel_simulation
4.687967e-05,4.6878588084006216e-05,linear,nCa(aq),group3,rfModel_simulation
0.0001370248,0.00013703796166693473,linear,nCa(aq),group3,rfModel_simulation
9.52264e-05,9.523240154064108e-05,linear,nCa(aq),group3,rfModel_simulation
8.239127e-05,8.23985355135699e-05,linear,nCa(aq),group3,rfModel_simulation
0.0001402031,0.00014021043295117175,linear,nCa(aq),group3,rfModel_simulation
0.0001313483,0.0001313590421148105,linear,nCa(aq),group3,rfModel_simulation
0.000111674,0.00011167651553039179,linear,nCa(aq),group3,rfModel_simulation
9.668106e-05,9.668765875733014e-05,linear,nCa(aq),group3,rfModel_simulation
0.0001485742,0.00014858130411340265,linear,nCa(aq),group3,rfModel_simulation
1.282614,1.2826136144668971,linear,nCa(s),group1,rfModel_simulation
1.585538,1.5855374938762192,linear,nCa(s),group1,rfModel_simulation
0.6588621,0.6588620581244322,linear,nCa(s),group1,rfModel_simulation
1.032264,1.0322642471214518,linear,nCa(s),group1,rfModel_simulation
1.212065,1.2120649115413438,linear,nCa(s),group1,rfModel_simulation
1.062337,1.0623369063194144,linear,nCa(s),group1,rfModel_simulation
1.578945,1.5789454723701954,linear,nCa(s),group1,rfModel_simulation
1.7502,1.750199725003505,linear,nCa(s),group1,rfModel_simulation
1.545099,1.5450988154806868,linear,nCa(s),group1,rfModel_simulation
1.237973,1.237972964049486,linear,nCa(s),group1,rfModel_simulation
1.243251,1.2432509893581172,linear,nCa(s),group1,rfModel_simulation
1.482958,1.482957517195323,linear,nCa(s),group1,rfModel_simulation
1.69425,1.6942499003191978,linear,nCa(s),group1,rfModel_simulation
1.190538,1.1905380373102403,linear,nCa(s),group1,rfModel_simulation
1.761643,1.7616431976089262,linear,nCa(s),group1,rfModel_simulation
1.124093,1.1240928488503332,linear,nCa(s),group1,rfModel_simulation
0.9791524,0.9791524199953041,linear,nCa(s),group1,rfModel_simulation
0.8768381,0.8768381166917517,linear,nCa(s),group1,rfModel_simulation
1.507939,1.5079386930366299,linear,nCa(s),group1,rfModel_simulation
1.479463,1.4794630251693468,linear,nCa(s),group1,rfModel_simulation
1.269137,1.269137072525075,linear,nCa(s),group1,rfModel_simulation
1.167635,1.1676348445988765,linear,nCa(s),group1,rfModel_simulation
1.485253,1.4852532478749738,linear,nCa(s),group1,rfModel_simulation
0.6334342,0.6334342384935159,linear,nCa(s),group1,rfModel_simulation
1.657304,1.657304285722027,linear,nCa(s),group1,rfModel_simulation
1.276647,1.276646590015427,linear,nCa(s),group1,rfModel_simulation
1.536625,1.5366245659546296,linear,nCa(s),group1,rfModel_simulation
1.326534,1.3265340988576526,linear,nCa(s),group1,rfModel_simulation
1.784555,1.7845545318434546,linear,nCa(s),group1,rfModel_simulation
1.347908,1.3479080668995063,linear,nCa(s),group1,rfModel_simulation
1.158068,1.1580677138426454,linear,nCa(s),group1,rfModel_simulation
1.533517,1.5335166025344846,linear,nCa(s),group1,rfModel_simulation
1.055085,1.0550853817587573,linear,nCa(s),group1,rfModel_simulation
0.4873045,0.48730452455636614,linear,nCa(s),group1,rfModel_simulation
1.255275,1.2552745043305722,linear,nCa(s),group1,rfModel_simulation
1.009552,1.0095523894285248,linear,nCa(s),group1,rfModel_simulation
1.076132,1.0761320894029545,linear,nCa(s),group1,rfModel_simulation
1.672804,1.6728044061172254,linear,nCa(s),group1,rfModel_simulation
0.854564,0.8545639875962767,linear,nCa(s),group1,rfModel_simulation
1.517471,1.5174711911101268,linear,nCa(s),group1,rfModel_simulation
1.465779,1.4657787602520052,linear,nCa(s),group1,rfModel_simulation
1.097668,1.0976679372720135,linear,nCa(s),group1,rfModel_simulation
1.273204,1.2732035803208857,linear,nCa(s),group1,rfModel_simulation
1.387134,1.3871337796801397,linear,nCa(s),group1,rfModel_simulation
1.244471,1.2444707099528052,linear,nCa(s),group1,rfModel_simulation
0.9629904,0.9629903887138416,linear,nCa(s),group1,rfModel_simulation
1.363161,1.363160586481591,linear,nCa(s),group1,rfModel_simulation
1.313216,1.313215801909281,linear,nCa(s),group1,rfModel_simulation
1.528905,1.5289045358398128,linear,nCa(s),group1,rfModel_simulation
1.401577,1.4015770328902903,linear,nCa(s),group1,rfModel_simulation
1.082819,1.0828187407623573,linear,nCa(s),group1,rfModel_simulation
0.7533789,0.7533789404076374,linear,nCa(s),group1,rfModel_simulation
1.407119,1.4071186707275751,linear,nCa(s),group1,rfModel_simulation
0.9878575,0.9878574564754384,linear,nCa(s),group1,rfModel_simulation
1.363712,1.3637121047178369,linear,nCa(s),group1,rfModel_simulation
1.523228,1.523228117419894,linear,nCa(s),group1,rfModel_simulation
1.150828,1.150828382693613,linear,nCa(s),group1,rfModel_simulation
1.214561,1.2145612077969317,linear,nCa(s),group1,rfModel_simulation
0.9494001,0.9494001217936114,linear,nCa(s),group1,rfModel_simulation
1.019195,1.019194952102295,linear,nCa(s),group1,rfModel_simulation
1.75287,1.7528696461306439,linear,nCa(s),group1,rfModel_simulation
0.9099907,0.9099907134408289,linear,nCa(s),group1,rfModel_simulation
1.376617,1.376616939933433,linear,nCa(s),group1,rfModel_simulation
0.4841325,0.4841191433702824,linear,nCa(s),group2,rfModel_simulation
0.8677005,0.8674173378860697,linear,nCa(s),group2,rfModel_simulation
0.8833103,0.8837797131732537,linear,nCa(s),group2,rfModel_simulation
0.2218143,0.22173362849275713,linear,nCa(s),group2,rfModel_simulation
0.8641287,0.8639645639764971,linear,nCa(s),group2,rfModel_simulation
0.5827773,0.5825761077417645,linear,nCa(s),group2,rfModel_simulation
0.2254534,0.2251799119223696,linear,nCa(s),group2,rfModel_simulation
0.8686865,0.8688136330884759,linear,nCa(s),group2,rfModel_simulation
0.8460609,0.847003560341652,linear,nCa(s),group2,rfModel_simulation
0.691708,0.6915448355280522,linear,nCa(s),group2,rfModel_simulation
0.4195569,0.4193550169100042,linear,nCa(s),group2,rfModel_simulation
0.8216355,0.821768066619468,linear,nCa(s),group2,rfModel_simulation
0.5632178,0.5630972591928934,linear,nCa(s),group2,rfModel_simulation
0.2100239,0.20965627828106276,linear,nCa(s),group2,rfModel_simulation
0.3041075,0.3040269054418392,linear,nCa(s),group2,rfModel_simulation
0.5780714,0.5783535169949675,linear,nCa(s),group2,rfModel_simulation
0.5517938,0.5517285701330317,linear,nCa(s),group2,rfModel_simulation
0.2077737,0.20760449727431923,linear,nCa(s),group2,rfModel_simulation
